17|IE00BFRTDD83|Vanguard Gl S C Fd|1.65|173.1099|9.9048507|20191022
17|NL0011309349|Actiam Index |4.546|35.06|134.7296494|20191022
17|IE00BP3QZD73|iShs MSCI World |1.07|30.01|37.0498|20191022
17|IE00BP3QZ825|iShs Wld Mom |1.097|40.105|28.4265|20191022
17|IE00BDT6FP91|SPDR Gl Con Bd |3.406|29.611|119.5252|20191022
18|IE00B8FHGS14|iShs World Min |1.752|46.18|39.436|20191022
18|IE00BP3QZ825|iShs Wld Mom |1.756|40.105|45.5091|20191022
18|null|Liquid|1.382|1|1437|20191022
18|IE00BP3QZB59|iShs Wrld Value |1.683|26.655|65.6165|20191022
18|IE00BP3QZ601|iShs World Quality|1.727|34.07|52.6707|20191022
18|NL0011225305|Northern Tr Wld |7.104|14.4083|512.3424998|20191022
18|NL0011515424|Northern Tr Em |1.77|13.0026|141.4711423|20191022
18|LU1254140442|Allianz B Gl Eq Acc|8.311|1315.03|6.5679955|20191022
18|IE00BMMV6Y07|Neuberger B EMD B |2.379|11.78|209.8418278|20191022
18|IE0032875985|Pimco Gl Bd Fund |4.184|28.48|152.6543879|20191022
18|LU1080341818|BNP Flex US |3.163|106.41|30.8858361|20191022
18|IE00B6VHBN16|Pimco Gl Cap Sec |2.384|13.93|177.8846154|20191022
18|IE00BYZK4552|iShares Aut Rob |1.629|6.794|249.136|20191022
18|LU1449576799|Fidelity Japan Ag Gr|2.601|12.64|213.8370119|20191022
18|LU1549405022|Inv Gl Inv Gr Crp Bd|4.437|10.9641|420.5710137|20191022
18|LU1801825867|JPMorgan Asia |1.191|109.15|11.3397036|20191022
18|LU1892389757|Wellington Asian |1.226|11.6934|108.9698315|20191022
18|LU0951203180|Fid Pacific Fund |1.235|17.71|72.4776119|20191022
18|LU0968301142|Schroder ISF Front |1.634|154.9677|10.9583105|20191022
18|LU0792901570|Rob QI Gl Dyn Dur |4.28|124.7|35.6639796|20191022
18|LU0927664382|Kempen Int Eu Cr |2.817|27.71|105.6520133|20191022
18|LU0968427327|Schroder Eu Co Bd |1.511|20.0743|78.1998328|20191022
18|IE00BKWQ0G16|SPDR MSCI Eur Fin|2.054|50.10003|42.6026|20191022
